변환,원자료
"2014/04/24","2.662"
"2014/04/25","2.658"
"2014/04/28","2.659"
"2014/04/29","2.657"
"2014/04/30","2.656"
"2014/05/02","2.648"
"2014/05/07","2.642"
"2014/05/08","2.640"
"2014/05/09","2.634"
"2014/05/12","2.641"
"2014/05/13","2.645"
"2014/05/14","2.643"
"2014/05/15","2.635"
"2014/05/16","2.638"
"2014/05/19","2.641"
"2014/05/20","2.647"
"2014/05/21","2.647"
"2014/05/22","2.652"
"2014/05/23","2.644"
"2014/05/26","2.641"
"2014/05/27","2.640"
"2014/05/28","2.637"
"2014/05/29","2.632"
"2014/05/30","2.638"
"2014/06/02","2.641"
"2014/06/03","2.645"
"2014/06/05","2.646"
"2014/06/09","2.645"
"2014/06/10","2.634"
"2014/06/11","2.635"
"2014/06/12","2.618"
"2014/06/13","2.596"
"2014/06/16","2.588"
"2014/06/17","2.592"
"2014/06/18","2.591"
"2014/06/19","2.574"
"2014/06/20","2.565"
"2014/06/23","2.573"
"2014/06/24","2.572"
"2014/06/25","2.580"
"2014/06/26","2.590"
"2014/06/27","2.583"
"2014/06/30","2.579"
"2014/07/01","2.574"
"2014/07/02","2.535"
"2014/07/03","2.543"
"2014/07/04","2.548"
"2014/07/07","2.549"
"2014/07/08","2.563"
"2014/07/09","2.536"
"2014/07/10","2.518"
"2014/07/11","2.514"
"2014/07/14","2.516"
"2014/07/15","2.512"
"2014/07/16","2.504"
"2014/07/17","2.455"
"2014/07/18","2.459"
"2014/07/21","2.458"
"2014/07/22","2.451"
"2014/07/23","2.416"
"2014/07/24","2.430"
"2014/07/25","2.426"
"2014/07/28","2.428"
"2014/07/29","2.432"
"2014/07/30","2.425"
"2014/07/31","2.423"
"2014/08/01","2.426"
"2014/08/04","2.417"
"2014/08/05","2.396"
"2014/08/06","2.402"
"2014/08/07","2.389"
"2014/08/08","2.370"
"2014/08/11","2.376"
"2014/08/12","2.380"
"2014/08/13","2.374"
"2014/08/14","2.385"
"2014/08/18","2.397"
"2014/08/19","2.404"
"2014/08/20","2.402"
"2014/08/21","2.405"
"2014/08/22","2.400"
"2014/08/25","2.389"
"2014/08/26","2.372"
"2014/08/27","2.365"
"2014/08/28","2.367"
"2014/08/29","2.359"
"2014/09/01","2.360"
"2014/09/02","2.358"
"2014/09/03","2.365"
"2014/09/04","2.367"
"2014/09/05","2.347"
"2014/09/11","2.342"
"2014/09/12","2.282"
"2014/09/15","2.278"
"2014/09/16","2.255"
"2014/09/17","2.253"
"2014/09/18","2.248"
"2014/09/19","2.249"
"2014/09/22","2.237"
"2014/09/23","2.232"
"2014/09/24","2.228"
"2014/09/25","2.224"
"2014/09/26","2.219"
"2014/09/29","2.220"
"2014/09/30","2.207"
"2014/10/01","2.147"
"2014/10/02","2.162"
"2014/10/06","2.171"
"2014/10/07","2.181"
"2014/10/08","2.181"
"2014/10/10","2.164"
"2014/10/13","2.160"
"2014/10/14","2.163"
"2014/10/15","2.159"
"2014/10/16","2.129"
"2014/10/17","2.129"
"2014/10/20","2.133"
"2014/10/21","2.122"
"2014/10/22","2.117"
"2014/10/23","2.105"
"2014/10/24","2.101"
"2014/10/27","2.107"
"2014/10/28","2.107"
"2014/10/29","2.104"
"2014/10/30","2.100"
"2014/10/31","2.074"
"2014/11/03","2.065"
"2014/11/04","2.045"
"2014/11/05","2.041"
"2014/11/06","2.029"
"2014/11/07","2.032"
"2014/11/10","2.041"
"2014/11/11","2.068"
"2014/11/12","2.084"
"2014/11/13","2.087"
"2014/11/14","2.078"
"2014/11/17","2.066"
"2014/11/18","2.056"
"2014/11/19","2.057"
"2014/11/20","2.045"
"2014/11/21","2.052"
"2014/11/24","2.025"
"2014/11/25","2.016"
"2014/11/26","2.013"
"2014/11/27","2.026"
"2014/11/28","2.008"
"2014/12/01","2.012"
"2014/12/02","2.023"
"2014/12/03","2.046"
"2014/12/04","2.071"
"2014/12/05","2.071"
"2014/12/08","2.102"
"2014/12/09","2.082"
"2014/12/10","2.089"
"2014/12/11","2.067"
"2014/12/12","2.060"
"2014/12/15","2.065"
"2014/12/16","2.067"
"2014/12/17","2.087"
"2014/12/18","2.102"
"2014/12/19","2.096"
"2014/12/22","2.082"
"2014/12/23","2.085"
"2014/12/24","2.081"
"2014/12/26","2.087"
"2014/12/29","2.073"
"2014/12/30","2.069"
"2014/12/31","2.069"
"2015/01/02","2.074"
"2015/01/05","2.058"
"2015/01/06","2.035"
"2015/01/07","2.032"
"2015/01/08","2.030"
"2015/01/09","2.022"
"2015/01/12","1.981"
"2015/01/13","1.982"
"2015/01/14","1.956"
"2015/01/15","1.999"
"2015/01/16","1.977"
"2015/01/19","1.989"
"2015/01/20","1.978"
"2015/01/21","1.982"
"2015/01/22","1.993"
"2015/01/23","1.974"
"2015/01/26","1.970"
"2015/01/27","1.975"
"2015/01/28","1.966"
"2015/01/29","1.965"
"2015/01/30","1.962"
"2015/02/02","1.967"
"2015/02/03","1.938"
"2015/02/04","1.945"
"2015/02/05","1.943"
"2015/02/06","1.940"
"2015/02/09","1.949"
"2015/02/10","1.987"
"2015/02/11","1.986"
"2015/02/12","2.002"
"2015/02/13","1.996"
"2015/02/16","2.016"
"2015/02/17","2.000"
"2015/02/23","2.009"
"2015/02/24","2.006"
"2015/02/25","1.998"
"2015/02/26","1.999"
"2015/02/27","1.997"
"2015/03/02","1.979"
"2015/03/03","1.971"
"2015/03/04","1.961"
"2015/03/05","1.957"
"2015/03/06","1.925"
"2015/03/09","1.917"
"2015/03/10","1.911"
"2015/03/11","1.875"
"2015/03/12","1.836"
"2015/03/13","1.821"
"2015/03/16","1.815"
"2015/03/17","1.817"
"2015/03/18","1.802"
"2015/03/19","1.783"
"2015/03/20","1.772"
"2015/03/23","1.769"
"2015/03/24","1.769"
"2015/03/25","1.763"
"2015/03/26","1.762"
"2015/03/27","1.759"
"2015/03/30","1.742"
"2015/03/31","1.722"
"2015/04/01","1.713"
"2015/04/02","1.706"
"2015/04/03","1.701"
"2015/04/06","1.698"
"2015/04/07","1.694"
"2015/04/08","1.699"
"2015/04/09","1.677"
"2015/04/10","1.684"
"2015/04/13","1.690"
"2015/04/14","1.692"
"2015/04/15","1.691"
"2015/04/16","1.695"
"2015/04/17","1.678"
"2015/04/20","1.677"
"2015/04/21","1.682"
"2015/04/22","1.683"
"2015/04/23","1.700"
"2015/04/24","1.715"
"2015/04/27","1.720"
"2015/04/28","1.753"
"2015/04/29","1.762"
"2015/04/30","1.756"
"2015/05/04","1.772"
"2015/05/06","1.802"
"2015/05/07","1.792"
"2015/05/08","1.745"
"2015/05/11","1.742"
"2015/05/12","1.771"
"2015/05/13","1.735"
"2015/05/14","1.734"
"2015/05/15","1.748"
"2015/05/18","1.749"
"2015/05/19","1.754"
"2015/05/20","1.744"
"2015/05/21","1.747"
"2015/05/22","1.742"
"2015/05/26","1.732"
"2015/05/27","1.715"
"2015/05/28","1.710"
"2015/05/29","1.687"
"2015/06/01","1.684"
"2015/06/02","1.660"
"2015/06/03","1.668"
"2015/06/04","1.666"
"2015/06/05","1.650"
"2015/06/08","1.637"
"2015/06/09","1.632"
"2015/06/10","1.635"
"2015/06/11","1.633"
"2015/06/12","1.612"
"2015/06/15","1.608"
"2015/06/16","1.609"
"2015/06/17","1.622"
"2015/06/18","1.611"
"2015/06/19","1.606"
"2015/06/22","1.617"
"2015/06/23","1.618"
"2015/06/24","1.621"
"2015/06/25","1.621"
"2015/06/26","1.621"
"2015/06/29","1.610"
"2015/06/30","1.610"
"2015/07/01","1.614"
"2015/07/02","1.623"
