변환,원자료
2023-01-06,1270.30 
2023-01-09,1267.20 
2023-01-10,1246.80 
2023-01-11,1240.80 
2023-01-12,1245.30 
2023-01-13,1244.60 
2023-01-16,1240.60 
2023-01-17,1234.00 
2023-01-18,1238.50 
2023-01-19,1239.80 
2023-01-20,1236.00 
2023-01-25,1234.40 
2023-01-26,1233.40 
2023-01-27,1231.40 
2023-01-30,1230.20 
2023-01-31,1228.70 
2023-02-01,1230.80 
2023-02-02,1231.40 
2023-02-03,1219.30 
2023-02-06,1227.20 
2023-02-07,1247.50 
2023-02-08,1256.00 
2023-02-09,1257.10 
2023-02-10,1263.10 
2023-02-13,1264.30 
2023-02-14,1274.60 
2023-02-15,1269.90 
2023-02-16,1279.30 
2023-02-17,1283.70 
2023-02-20,1297.70 
2023-02-21,1295.80 
2023-02-22,1295.80 
2023-02-23,1303.80 
2023-02-24,1299.60 
2023-02-27,1300.50 
2023-02-28,1317.40 
2023-03-02,1319.20 
2023-03-03,1310.40 
2023-03-06,1304.80 
2023-03-07,1296.70 
2023-03-08,1299.10 
2023-03-09,1319.50 
2023-03-10,1319.70 
2023-03-13,1325.70 
2023-03-14,1307.30 
2023-03-15,1304.90 
2023-03-16,1302.00 
2023-03-17,1312.10 
2023-03-20,1303.60 
2023-03-21,1308.40 
2023-03-22,1307.80 
2023-03-23,1307.10 
2023-03-24,1287.20 
2023-03-27,1289.70 
2023-03-28,1300.30 
2023-03-29,1297.40 
2023-03-30,1299.30 
2023-03-31,1303.80 
2023-04-03,1295.40 
2023-04-04,1316.30 
2023-04-05,1310.30 
2023-04-06,1311.90 
2023-04-07,1318.70 
2023-04-10,1318.90 
2023-04-11,1320.00 
2023-04-12,1319.50 
2023-04-13,1324.20 
2023-04-14,1318.00 
2023-04-17,1299.30 
2023-04-18,1311.30 
2023-04-19,1318.80 
2023-04-20,1318.80 
2023-04-21,1327.60 
2023-04-24,1327.90 
2023-04-25,1332.70 
2023-04-26,1333.30 
2023-04-27,1337.30 
2023-04-28,1339.90 
2023-05-02,1339.10 
2023-05-03,1340.20 
2023-05-04,1339.10 
2023-05-08,1325.60 
2023-05-09,1322.70 
2023-05-10,1323.00 
2023-05-11,1324.20 
2023-05-12,1320.30 
2023-05-15,1333.60 
2023-05-16,1337.80 
2023-05-17,1336.00 
2023-05-18,1339.40 
2023-05-19,1332.70 
2023-05-22,1331.20 
2023-05-23,1319.10 
2023-05-24,1311.40 
2023-05-25,1317.50 
2023-05-26,1323.40 
2023-05-30,1325.60 
2023-05-31,1322.20 
2023-06-01,1321.60 
2023-06-02,1320.70 
2023-06-05,1308.80 
2023-06-07,1308.30 
2023-06-08,1300.50 
2023-06-09,1306.10 
2023-06-12,1294.90 
2023-06-13,1291.10 
2023-06-14,1277.50 
2023-06-15,1275.90 
2023-06-16,1280.10 
2023-06-19,1273.50 
2023-06-20,1280.70 
2023-06-21,1282.20 
2023-06-22,1291.50 
2023-06-23,1291.40 
2023-06-26,1302.20 
2023-06-27,1303.80 
2023-06-28,1303.10 
2023-06-29,1304.30 
2023-06-30,1312.80 
2023-07-03,1319.40 
2023-07-04,1310.00 
2023-07-05,1301.70 
2023-07-06,1300.80 
2023-07-07,1303.80 
2023-07-10,1307.30 
2023-07-11,1303.80 
2023-07-12,1295.00 
2023-07-13,1291.40 
2023-07-14,1276.20 
2023-07-17,1265.80 
2023-07-18,1266.10 
2023-07-19,1261.60 
2023-07-20,1265.40 
2023-07-21,1265.80 
2023-07-24,1281.70 
2023-07-25,1283.80 
2023-07-26,1280.70 
2023-07-27,1278.70 
2023-07-28,1273.40 
2023-07-31,1280.00 
2023-08-01,1273.80 
2023-08-02,1280.70 
2023-08-03,1293.00 
2023-08-04,1298.80 
2023-08-07,1303.90 
2023-08-08,1304.10 
2023-08-09,1312.60 
2023-08-10,1318.30 
2023-08-11,1317.30 
2023-08-14,1321.10 
2023-08-16,1331.30 
2023-08-17,1338.30 
2023-08-18,1341.60 
2023-08-21,1336.90 
2023-08-22,1341.50 
2023-08-23,1338.70 
2023-08-24,1338.00 
2023-08-25,1324.00 
2023-08-28,1326.60 
2023-08-29,1322.50 
2023-08-30,1322.00 
2023-08-31,1321.40 
2023-09-01,1322.30 
2023-09-04,1319.20 
2023-09-05,1319.30 
2023-09-06,1324.30 
2023-09-07,1332.60 
2023-09-08,1334.70 
2023-09-11,1333.40 
2023-09-12,1332.40 
2023-09-13,1326.10 
2023-09-14,1327.80 
2023-09-15,1326.10 
2023-09-18,1327.60 
2023-09-19,1326.00 
2023-09-20,1323.70 
2023-09-21,1329.30 
2023-09-22,1339.10 
2023-09-25,1337.60 
2023-09-26,1333.70 
2023-09-27,1344.80 
2023-10-04,1351.30 
2023-10-05,1360.60 
2023-10-06,1349.40 
2023-10-10,1348.30 
2023-10-11,1348.30 
2023-10-12,1339.60 
2023-10-13,1339.90 
2023-10-16,1349.40 
2023-10-17,1353.80 
2023-10-18,1351.90 
2023-10-19,1351.70 
2023-10-20,1357.60 
2023-10-23,1355.10 
2023-10-24,1353.20 
2023-10-25,1343.90 
2023-10-26,1347.00 
